image,label
Road04/Record002/Camera 5/171206_054233632_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054233632_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054439158_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054439158_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054513320_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054513320_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030845412_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030845412_Camera_5_bin.png
Road02/Record003/Camera 5/170927_064106393_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064106393_Camera_5_bin.png
Road02/Record002/Camera 5/170927_064003167_Camera_5.jpg,Label_road02/Label/Record002/Camera 5/170927_064003167_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030622900_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030622900_Camera_6_bin.png
Road04/Record006/Camera 6/171206_055003777_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055003777_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064256141_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064256141_Camera_5_bin.png
Road02/Record003/Camera 5/170927_064050543_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064050543_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055011728_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055011728_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064309490_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064309490_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064646487_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064646487_Camera_5_bin.png
Road04/Record006/Camera 5/171206_055042387_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055042387_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054747036_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054747036_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054540043_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054540043_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054916566_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054916566_Camera_6_bin.png
Road03/Record006/Camera 6/171206_030441187_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030441187_Camera_6_bin.png
Road02/Record005/Camera 6/170927_064411641_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064411641_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030814190_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030814190_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054930717_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054930717_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054138421_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054138421_Camera_5_bin.png
Road02/Record006/Camera 6/170927_064452165_Camera_6.jpg,Label_road02/Label/Record006/Camera 6/170927_064452165_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030015311_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030015311_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064156143_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064156143_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054339743_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054339743_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054853781_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054853781_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064645742_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064645742_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054350529_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054350529_Camera_5_bin.png
Road03/Record002/Camera 5/171206_025926449_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025926449_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054030098_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054030098_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064653937_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064653937_Camera_6_bin.png
Road03/Record008/Camera 6/171206_030846082_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030846082_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030626568_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030626568_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030705112_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030705112_Camera_6_bin.png
Road04/Record004/Camera 5/171206_054606084_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054606084_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030902993_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030902993_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030744054_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030744054_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064202331_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064202331_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054920713_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054920713_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054532314_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054532314_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064338050_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064338050_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030640725_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030640725_Camera_5_bin.png
Road02/Record004/Camera 6/170927_064249373_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064249373_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064302908_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064302908_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030825892_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030825892_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054714933_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054714933_Camera_6_bin.png
Road04/Record003/Camera 5/171206_054353881_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054353881_Camera_5_bin.png
Road03/Record006/Camera 6/171206_030357795_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030357795_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030008412_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030008412_Camera_6_bin.png
Road04/Record003/Camera 5/171206_054350877_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054350877_Camera_5_bin.png
Road03/Record004/Camera 6/171206_030230671_Camera_6.jpg,Label_road03/Label/Record004/Camera 6/171206_030230671_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064241437_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064241437_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064210687_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064210687_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030008274_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030008274_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054840203_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054840203_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054820508_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054820508_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064257149_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064257149_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054912500_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054912500_Camera_5_bin.png
Road04/Record006/Camera 5/171206_055040557_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055040557_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054614274_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054614274_Camera_5_bin.png
Road04/Record003/Camera 6/171206_054409571_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054409571_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064209075_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064209075_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030007032_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030007032_Camera_5_bin.png
Road04/Record002/Camera 6/171206_054259334_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054259334_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030604168_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030604168_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030838980_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030838980_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054718954_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054718954_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054150817_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054150817_Camera_5_bin.png
Road03/Record002/Camera 5/171206_025856050_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025856050_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054819308_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054819308_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064540479_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064540479_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064550459_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064550459_Camera_6_bin.png
Road02/Record002/Camera 6/170927_063943045_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_063943045_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054852073_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054852073_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054851951_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054851951_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030014483_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030014483_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054414882_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054414882_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054155613_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054155613_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054024745_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054024745_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055211248_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055211248_Camera_6_bin.png
Road03/Record004/Camera 6/171206_030231276_Camera_6.jpg,Label_road03/Label/Record004/Camera 6/171206_030231276_Camera_6_bin.png
Road04/Record006/Camera 6/171206_055013148_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055013148_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030434116_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030434116_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055156661_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055156661_Camera_6_bin.png
Road04/Record002/Camera 6/171206_054242516_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054242516_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054152888_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054152888_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054511728_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054511728_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064654086_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064654086_Camera_6_bin.png
Road02/Record001/Camera 5/170927_063817901_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063817901_Camera_5_bin.png
Road03/Record002/Camera 6/171206_025922144_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025922144_Camera_6_bin.png
Road02/Record006/Camera 6/170927_064454748_Camera_6.jpg,Label_road02/Label/Record006/Camera 6/170927_064454748_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054054998_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054054998_Camera_5_bin.png
Road02/Record002/Camera 5/170927_063938386_Camera_5.jpg,Label_road02/Label/Record002/Camera 5/170927_063938386_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054428554_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054428554_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055128109_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055128109_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054737208_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054737208_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054937137_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054937137_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055125542_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055125542_Camera_5_bin.png
Road02/Record004/Camera 6/170927_064318878_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064318878_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064634548_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064634548_Camera_6_bin.png
Road02/Record001/Camera 5/170927_063844586_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063844586_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030624603_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030624603_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030818144_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030818144_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055125391_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055125391_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030733319_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030733319_Camera_5_bin.png
Road03/Record002/Camera 6/171206_025857255_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025857255_Camera_6_bin.png
Road04/Record002/Camera 6/171206_054303327_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054303327_Camera_6_bin.png
Road02/Record001/Camera 5/170927_063826843_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063826843_Camera_5_bin.png
Road03/Record006/Camera 5/171206_030510093_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030510093_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054628073_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054628073_Camera_5_bin.png
Road04/Record005/Camera 5/171206_054710198_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054710198_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055155351_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055155351_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030141663_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030141663_Camera_5_bin.png
Road04/Record003/Camera 6/171206_054348615_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054348615_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054921201_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054921201_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054858050_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054858050_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054054514_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054054514_Camera_6_bin.png
Road04/Record004/Camera 6/171206_054638293_Camera_6.jpg,Label_road04/Label/Record004/Camera 6/171206_054638293_Camera_6_bin.png
Road04/Record007/Camera 5/171206_055153255_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055153255_Camera_5_bin.png
Road02/Record005/Camera 6/170927_064333942_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064333942_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030604954_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030604954_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064654235_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064654235_Camera_6_bin.png
Road02/Record003/Camera 5/170927_064037676_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064037676_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054843611_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054843611_Camera_5_bin.png
Road02/Record002/Camera 5/170927_063934886_Camera_5.jpg,Label_road02/Label/Record002/Camera 5/170927_063934886_Camera_5_bin.png
Road02/Record003/Camera 5/170927_064041897_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064041897_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030052271_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030052271_Camera_6_bin.png
Road02/Record006/Camera 5/170927_064458807_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064458807_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055038239_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055038239_Camera_6_bin.png
Road04/Record003/Camera 5/171206_054409119_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054409119_Camera_5_bin.png
Road04/Record005/Camera 5/171206_054725275_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054725275_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064218686_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064218686_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030051319_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030051319_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030746304_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030746304_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054014544_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054014544_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030117512_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030117512_Camera_6_bin.png
Road04/Record007/Camera 5/171206_055202162_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055202162_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030607050_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030607050_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054640662_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054640662_Camera_5_bin.png
Road02/Record005/Camera 6/170927_064417426_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064417426_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054940545_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054940545_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054826524_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054826524_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054245904_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054245904_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054616068_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054616068_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055029335_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055029335_Camera_6_bin.png
Road04/Record007/Camera 5/171206_055114042_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055114042_Camera_5_bin.png
